registration,model_code,model_text,country_code,production_date,owner_icao
SP-ENG,B738,Boeing 737-8CX,PL,2002-08-01,ENT
SP-ENL,B738,Boeing 737-8CX,PL,2002-10-01,ENT
SP-ENM,B738,Boeing 737-8CX,PL,2002-12-01,ENT
SP-ENN,B738,Boeing 737-8CX,PL,2003-03-01,ENT
SP-ENO,B738,Boeing 737-8AS,PL,2000-05-01,ENT
SP-ENP,B738,Boeing 737-8AS,PL,2000-05-01,ENT
SP-ENQ,B738,Boeing 737-85R,PL,1998-11-01,ENT
SP-ENR,B738,Boeing 737-8Q8,PL,2001-11-01,ENT
SP-ENT,B738,Boeing 737-8AS,PL,2000-11-01,ENT
SP-ENU,B738,Boeing 737-83N,PL,2001-07-01,ENT
SP-ENV,B738,Boeing 737-8BK,PL,2003-08-01,ENT
SP-ENW,B738,Boeing 737-86J,PL,1999-01-01,ENT
SP-ENX,B738,Boeing 737-8Q8,PL,2001-01-01,ENT
SP-EQL,DH8D,De Havilland Canada Dash 8-400,PL,2013-08-01,
SP-ESA,B738,Boeing 737-8Q8,PL,2003-10-01,ENT
SP-ESB,B738,Boeing 737-8Q8,PL,2003-11-01,ENT
SP-ESC,B738,Boeing 737-8AS,PL,2001-12-01,ENT
SP-ESD,B738,Boeing 737-8AS,PL,2002-01-01,ENT
SP-ESE,B738,Boeing 737-8Q8,PL,2007-05-01,ENT
SP-ESF,B738,Boeing 737-8AS,PL,2012-01-01,ENT
SP-ESG,B738,Boeing 737-8Q8,PL,2003-11-01,ENT
SP-ESH,B738,Boeing 737-81M,PL,2009-01-01,ENT
SP-ESI,B738,Boeing 737-8Q8,PL,2005-04-01,ENT
SP-ESK,B738,Boeing 737-8Q8,PL,2003-12-01,ENT
SP-EXA,B38M,Boeing 737 MAX 8,PL,2018-11-01,ENT
SP-EXB,B38M,Boeing 737 MAX 8,PL,2018-12-01,ENT
SP-GFR,,,PL,,
SP-KGZ,C152,Cessna 152,PL,,
SP-KPL,SF34,Saab 340A,PL,1985-10-01,SRN
SP-KPR,SF34,Saab 340A(QC),PL,1998-12-01,SRN
SP-LDE,E170,Embraer E170STD,PL,2004-03-01,LOT
SP-LDF,E170,Embraer E170STD,PL,2004-04-01,LOT
SP-LDG,E170,Embraer E170STD,PL,2005-02-01,LOT
SP-LDI,E170,Embraer E170STD,PL,2005-03-01,LOT
SP-LIB,E75S,Embraer E175STD,PL,2006-04-01,LOT
SP-LIK,E75S,Embraer E175LR,PL,2009-11-01,LOT
SP-LIL,E75S,Embraer E175LR,PL,2010-03-01,LOT
SP-LIM,E75S,Embraer E175LR,PL,2010-04-01,LOT
SP-LIN,E75S,Embraer E175LR,PL,2010-08-01,LOT
SP-LIQ,E75S,Embraer E175STD,PL,2012-02-01,LOT
SP-LMA,E190,Embraer E190STD,PL,2018-12-01,LOT
SP-LMB,E190,Embraer E190STD,PL,2018-12-01,LOT
SP-LMC,E190,Embraer E190STD,PL,2018-12-01,LOT
SP-LMD,E190,Embraer E190STD,PL,2018-12-01,LOT
SP-LME,E190,Embraer E190AR,PL,2009-01-01,LOT
SP-LMF,E190,Embraer E190AR,PL,2009-01-01,LOT
SP-LMG,E190,Embraer E190STD,PL,2011-01-01,LOT
SP-LMH,E190,Embraer E190LR,PL,2011-01-01,LOT
SP-LNA,E195,Embraer E195LR,PL,2011-02-01,LOT
SP-LNB,E195,Embraer E195LR,PL,2011-06-01,LOT
SP-LNC,E195,Embraer E195LR,PL,2011-08-01,LOT
SP-LND,E195,Embraer E195LR,PL,2012-01-01,LOT
SP-LNE,E195,Embraer E195LR,PL,2012-10-01,LOT
SP-LNF,E195,Embraer E195LR,PL,2013-01-01,LOT
SP-LNG,E195,Embraer E195LR,PL,2008-11-01,LOT
SP-LNI,E195,Embraer E195LR,PL,2008-01-01,LOT
SP-LNK,E195,Embraer E195LR,PL,2009-01-01,LOT
SP-LNL,E195,Embraer E195LR,PL,2010-01-01,LOT
SP-LNM,E195,Embraer E195LR,PL,2014-01-01,LOT
SP-LNN,E195,Embraer E195AR,PL,2011-01-01,LOT
SP-LNO,E195,Embraer E195LR,PL,2007-01-01,LOT
SP-LNP,E195,Embraer E195LR,PL,2007-01-01,LOT
SP-LRA,B788,Boeing 787-8 Dreamliner,PL,2012-10-01,LOT
SP-LRD,B788,Boeing 787-8 Dreamliner,PL,2013-06-01,LOT
SP-LRE,B788,Boeing 787-8 Dreamliner,PL,2013-07-01,LOT
SP-LRH,B788,Boeing 787-8 Dreamliner,PL,2017-06-01,LOT
SP-LSA,B789,Boeing 787-9 Dreamliner,PL,2018-03-01,LOT
SP-LSB,B789,Boeing 787-9 Dreamliner,PL,2018-04-01,LOT
SP-LSD,B789,Boeing 787-9 Dreamliner,PL,2019-01-01,LOT
SP-LSE,B789,Boeing 787-9 Dreamliner,PL,2019-04-01,LOT
SP-LSG,B789,Boeing 787-9 Dreamliner,PL,2019-10-01,LOT
SP-LVA,B38M,Boeing 737 MAX 8,PL,2017-11-01,LOT
SP-LVB,B38M,Boeing 737 MAX 8,PL,2017-12-01,LOT
SP-LVC,B38M,Boeing 737 MAX 8,PL,2018-06-01,LOT
SP-LVD,B38M,Boeing 737 MAX 8,PL,2018-06-01,LOT
SP-LVF,B38M,Boeing 737 MAX 8,PL,2018-11-01,LOT
SP-LVL,B38M,Boeing 737 MAX 8,PL,2021-10-01,LOT
SP-LVM,B38M,Boeing 737 MAX 8,PL,2022-08-01,LOT
SP-LWA,B738,Boeing 737-89P,PL,2005-03-01,LOT
SP-LWB,B738,Boeing 737-89P,PL,2005-03-01,LOT
SP-LWC,B738,Boeing 737-89P,PL,2005-04-01,LOT
SP-LWD,B738,Boeing 737-89P,PL,2005-06-01,LOT
SP-LWE,B738,Boeing 737-8Q8,PL,2003-12-01,
SP-LWF,B738,Boeing 737-86N,PL,2011-08-01,LOT
SP-LWG,B738,Boeing 737-86N,PL,2011-11-01,LOT
SP-MRE,B762,Boeing 767-281(BDSF),PL,1985-07-01,IGA
SP-MRF,B762,Boeing 767-281(BDSF),PL,1984-10-01,IGA
SP-OOK,BE40,Hawker Beechcraft 400XP,PL,,SAH
SP-RKB,B738,Boeing 737-8AS,PL,2016-03-01,RYS
SP-RKC,B738,Boeing 737-8AS,PL,2016-03-01,RYS
SP-RKD,B738,Boeing 737-8AS,PL,2016-04-01,RYS
SP-RKE,B738,Boeing 737-8AS,PL,2016-05-01,RYS
SP-RKF,B738,Boeing 737-8AS,PL,2016-09-01,RYS
SP-RKG,B738,Boeing 737-8AS,PL,2018-03-01,RYS
SP-RKH,B738,Boeing 737-8AS,PL,2016-09-01,RYS
SP-RKI,B738,Boeing 737-8AS,PL,2017-04-01,RYS
SP-RKK,B738,Boeing 737-8AS,PL,2017-04-01,RYS
SP-RKL,B738,Boeing 737-8AS,PL,2017-04-01,RYS
SP-RKM,B738,Boeing 737-8AS,PL,2017-04-01,RYS
SP-RKN,B738,Boeing 737-8AS,PL,2015-02-01,RYS
SP-RKO,B738,Boeing 737-8AS,PL,2015-05-01,RYS
SP-RKP,B738,Boeing 737-8AS,PL,2015-06-01,RYS
SP-RKQ,B738,Boeing 737-8AS,PL,2017-10-01,RYS
SP-RKR,B738,Boeing 737-8AS,PL,2015-06-01,RYS
SP-RKS,B738,Boeing 737-8AS,PL,2015-08-01,RYS
SP-RKT,B738,Boeing 737-8AS,PL,2017-10-01,RYS
SP-RKU,B738,Boeing 737-8AS,PL,2017-10-01,RYS
SP-RKV,B738,Boeing 737-8AS,PL,2017-10-01,RYS
SP-RKW,B738,Boeing 737-8AS,PL,2017-11-01,RYS
SP-RSA,B738,Boeing 737-8AS,PL,2014-08-01,RYS
SP-RSB,B738,Boeing 737-8AS,PL,2018-04-01,RYS
SP-RSC,B738,Boeing 737-8AS,PL,2018-05-01,RYS
SP-RSD,B738,Boeing 737-8AS,PL,2018-05-01,RYS
SP-RSE,B738,Boeing 737-8AS,PL,2018-05-01,RYS
SP-RSF,B738,Boeing 737-8AS,PL,2018-05-01,RYS
SP-RSG,B738,Boeing 737-8AS,PL,2018-05-01,RYS
SP-RSH,B738,Boeing 737-8AS,PL,2018-05-01,RYS
SP-RSI,B738,Boeing 737-8AS,PL,2018-05-01,RYS
SP-RSK,B738,Boeing 737-8AS,PL,2018-08-01,RYS
SP-RSL,B738,Boeing 737-8AS,PL,2018-08-01,RYS
SP-RSM,B738,Boeing 737-8AS,PL,2017-05-01,RYS
SP-RSN,B738,Boeing 737-8AS,PL,2017-08-01,RYS
SP-RSO,B738,Boeing 737-8AS,PL,2017-09-01,RYS
SP-RSP,B738,Boeing 737-8AS,PL,2017-09-01,RYS
SP-RSQ,B738,Boeing 737-8AS,PL,2017-02-01,RYS
SP-RSR,B738,Boeing 737-8AS,PL,2017-09-01,RYS
SP-RSS,B738,Boeing 737-8AS,PL,2018-04-01,RYS
SP-RST,B738,Boeing 737-8AS,PL,2017-02-01,RYS
SP-RSU,B738,Boeing 737-8AS,PL,2017-03-01,RYS
SP-RSV,B738,Boeing 737-8AS,PL,2017-03-01,RYS
SP-RSW,B738,Boeing 737-8AS,PL,2017-03-01,RYS
SP-RSX,B738,Boeing 737-8AS,PL,2017-03-01,RYS
SP-RSY,B738,Boeing 737-8AS,PL,2017-03-01,RYS
SP-RSZ,B738,Boeing 737-8AS,PL,2014-10-01,RYS
SP-RZA,B38M,Boeing 737 MAX 8-200,PL,2021-04-01,RYS
SP-RZB,B38M,Boeing 737 MAX 8-200,PL,2021-05-01,RYS
SP-RZC,B38M,Boeing 737 MAX 8-200,PL,2021-08-01,RYS
SP-RZD,B38M,Boeing 737 MAX 8-200,PL,2021-10-01,RYS
SP-RZE,B38M,Boeing 737 MAX 8-200,PL,2021-07-01,RYS
SP-RZF,B38M,Boeing 737 MAX 8-200,PL,2021-08-01,RYS
SP-RZG,B38M,Boeing 737 MAX 8-200,PL,2021-05-01,RYS
SP-RZH,B38M,Boeing 737 MAX 8-200,PL,2021-11-01,RYS
SP-RZI,B38M,Boeing 737 MAX 8-200,PL,2019-10-01,RYS
SP-RZK,B38M,Boeing 737 MAX 8-200,PL,2019-11-01,RYS
SP-RZL,B38M,Boeing 737 MAX 8-200,PL,2021-12-01,RYS
SP-RZM,B38M,Boeing 737 MAX 8-200,PL,2022-04-01,RYS
SP-RZO,B38M,Boeing 737 MAX 8-200,PL,2022-02-01,RYS
SP-SAGH,TL30,TL Ultralight TL-3000 Sirius,PL,2018-01-01,
SP-SID,P06T,Tecnam P2006T,PL,2019-01-01,
SP-SRRM,PISI,Pipistrel Sinus,PL,2016-09-01,
SP-SSRK,AP32,Aeroprakt A-32,PL,2019-01-01,
SP-STT,R66,Robinson R66 Turbine,PL,,
SP-TVZ,B738,Boeing 737-8BK,PL,2007-06-01,TVP
SP-VDH,CL30,Bombardier Challenger 300,PL,2011-01-01,AMQ
SP-WAA,CL35,Bombardier Challenger 350,PL,2019-01-01,JDI
ST-TAA,B738,Boeing 737-846,SD,2009-11-01,TQQ
ST-TAC,B738,Boeing 737-86J,SD,2010-06-01,TQQ
ST-TAK,B738,Boeing 737-86Q,SD,2003-10-01,TQQ
SU-AAB,A320,Airbus A320-214,EG,2007-05-01,
SU-AAD,A320,Airbus A320-214,EG,2011-10-01,RBG
SU-AAE,A320,Airbus A320-214,EG,2011-12-01,RBG
SU-AAF,A320,Airbus A320-214,EG,2015-01-01,RBG
SU-BPU,A320,Airbus A320-214,EG,2006-10-01,MSC
SU-BPV,A320,Airbus A320-214,EG,2006-11-01,MSC
SU-BPW,A320,Airbus A320-214,EG,2007-10-01,MSC
SU-BPX,A320,Airbus A320-214,EG,2007-11-01,MSC
SU-BTM,A320,Airbus A320-214,EG,2010-05-01,MSC
SU-BUJ,A320,Airbus A320-214,EG,2018-11-01,MSC
SU-BUL,A20N,Airbus A320-251N,EG,2019-05-01,MSC
SU-BUM,A20N,Airbus A320-251N,EG,2019-07-01,MSC
SU-BUN,A20N,Airbus A320-251N,EG,2021-11-01,MSC
SU-BUU,A320,Airbus A320-214,EG,2010-04-01,MSC
SU-BUV,A320,Airbus A320-214,EG,2010-09-01,MSC
SU-BUW,A320,Airbus A320-214,EG,2010-11-01,MSC
SU-CBY,CRJ9,Mitsubishi CRJ-900,EG,2012-01-01,PER
SU-CCH,CRJ9,Mitsubishi CRJ-900LR,EG,2017-12-01,PER
SU-GCB,A320,Airbus A320-232,EG,2003-07-01,MSR
SU-GCD,A320,Airbus A320-232,EG,2003-08-01,MSR
SU-GCK,A332,Airbus A330-243,EG,2006-02-01,MSR
SU-GCM,B738,Boeing 737-866,EG,2006-09-01,MSR
SU-GCN,B738,Boeing 737-866,EG,2006-11-01,MSR
SU-GCO,B738,Boeing 737-866,EG,2007-08-01,MSR
SU-GCP,B738,Boeing 737-866(SF),EG,2007-10-01,MSX
SU-GCR,B738,Boeing 737-866,EG,2009-02-01,MSR
SU-GCS,B738,Boeing 737-866,EG,2008-07-01,MSR
SU-GCZ,B738,Boeing 737-866,EG,2009-01-01,MSR
SU-GDA,B738,Boeing 737-866,EG,2009-08-01,MSR
SU-GDB,B738,Boeing 737-866,EG,2009-08-01,MSR
SU-GDC,B738,Boeing 737-866,EG,2009-09-01,MSR
SU-GDD,B738,Boeing 737-866,EG,2009-10-01,MSR
SU-GDE,B738,Boeing 737-866,EG,2009-09-01,MSR
SU-GDN,B77W,Boeing 777-36N(ER),EG,2010-09-01,MSR
SU-GDS,A333,Airbus A330-343,EG,2010-07-01,MSR
SU-GDT,A333,Airbus A330-343,EG,2011-05-01,MSR
SU-GDX,B738,Boeing 737-866,EG,2010-09-01,MSR
SU-GDY,B738,Boeing 737-866,EG,2010-10-01,MSR
SU-GDZ,B738,Boeing 737-866,EG,2010-11-01,MSR
SU-GEA,B738,Boeing 737-866,EG,2010-11-01,MSR
SU-GEB,B738,Boeing 737-866,EG,2011-06-01,MSR
SU-GEC,B738,Boeing 737-866,EG,2011-10-01,MSR
SU-GED,B738,Boeing 737-866,EG,2012-06-01,MSR
SU-GEE,B738,Boeing 737-866,EG,2012-07-01,MSR
SU-GEF,B738,Boeing 737-866,EG,2016-11-01,MSR
SU-GEG,B738,Boeing 737-866,EG,2017-01-01,MSR
SU-GEH,B738,Boeing 737-866,EG,2017-01-01,MSR
SU-GEI,B738,Boeing 737-866,EG,2017-05-01,MSR
SU-GEJ,B738,Boeing 737-866,EG,2017-06-01,MSR
SU-GEK,B738,Boeing 737-866,EG,2017-06-01,MSR
SU-GEL,B738,Boeing 737-866,EG,2017-08-01,MSR
SU-GEM,B738,Boeing 737-866,EG,2017-09-01,MSR
SU-GEN,B738,Boeing 737-866,EG,2017-11-01,MSR
SU-GER,B789,Boeing 787-9 Dreamliner,EG,2019-03-01,MSR
SU-GET,B789,Boeing 787-9 Dreamliner,EG,2019-06-01,MSR
SU-GEY,BCS3,Airbus A220-300,EG,2019-09-01,MSR
SU-GEZ,BCS3,Airbus A220-300,EG,2019-10-01,MSR
SU-GFA,BCS3,Airbus A220-300,EG,2019-10-01,MSR
SU-GFB,BCS3,Airbus A220-300,EG,2019-11-01,MSR
SU-GFD,BCS3,Airbus A220-300,EG,2019-10-01,MSR
SU-GFF,BCS3,Airbus A220-300,EG,2020-01-01,MSR
SU-GFG,BCS3,Airbus A220-300,EG,2020-03-01,MSR
SU-GFH,BCS3,Airbus A220-300,EG,2020-06-01,MSR
SU-GFI,BCS3,Airbus A220-300,EG,2020-09-01,MSR
SU-GFJ,A20N,Airbus A320-251N,EG,2020-01-01,MSR
SU-GFK,A20N,Airbus A320-251N,EG,2020-01-01,MSR
SU-GFL,A20N,Airbus A320-251N,EG,2020-01-01,MSR
SU-GFM,A20N,Airbus A320-251N,EG,2020-02-01,MSR
SU-GFN,A20N,Airbus A320-251N,EG,2020-04-01,MSR
SU-GFO,A20N,Airbus A320-251N,EG,2020-03-01,MSR
SU-GFP,A20N,Airbus A320-251N,EG,2020-04-01,MSR
SU-GFQ,A20N,Airbus A320-251N,EG,2020-07-01,MSR
SU-NMD,A319,Airbus A319-132,EG,2003-11-01,
SU-SML,C680,Cessna 680 Citation Sovereign,EG,2007-01-01,SME
SU-TCF,A320,Airbus A320-232,EG,2001-08-01,LMU
SU-TMG,B738,Boeing 737-86J,EG,2002-11-01,FEG
SU-TMJ,B738,Boeing 737-82R,EG,2009-08-01,FEG
SU-TMK,B738,Boeing 737-82R,EG,2009-02-01,FEG
SU-TMM,B737,Boeing 737-76J,EG,2008-07-01,FEG
SU-TMN,B738,Boeing 737-86N,EG,2007-05-01,FEG
SU-TMP,B738,Boeing 737-8AS,EG,2008-03-01,FEG
SWEEP387,GRND,Snow and Cleaning Dept.,NO,,
SX-AEN,DA40,Diamond DA40 NG,GR,,
SX-AQB,C208,Cessna 208B Grand Caravan,GR,,
SX-ASK,E75S,Embraer E175STD,GR,2011-09-01,MTO
SX-DGA,A321,Airbus A321-231,GR,2009-04-01,AEE
SX-DGB,A320,Airbus A320-232,GR,2009-12-01,AEE
SX-DGC,A320,Airbus A320-232,GR,2009-11-01,AEE
SX-DGD,A320,Airbus A320-232,GR,2009-10-01,AEE
SX-DGE,A320,Airbus A320-232,GR,2009-08-01,AEE
SX-DGF,A319,Airbus A319-132,GR,2005-05-01,AEE
SX-DGI,A320,Airbus A320-232,GR,2007-06-01,
SX-DGJ,A320,Airbus A320-232,GR,2007-11-01,
SX-DGL,A320,Airbus A320-232,GR,2009-07-01,
SX-DGN,A320,Airbus A320-232,GR,2006-06-01,
SX-DGQ,A321,Airbus A321-231,GR,2007-11-01,
SX-DGR,A320,Airbus A320-232,GR,2008-04-01,
SX-DGT,A321,Airbus A321-231,GR,2001-01-01,AEE
SX-DGX,A320,Airbus A320-232,GR,2003-03-01,
SX-DGY,A320,Airbus A320-232,GR,2015-05-01,AEE
SX-DGZ,A320,Airbus A320-232,GR,2015-06-01,AEE
SX-DNA,A320,Airbus A320-232,GR,2015-06-01,AEE
SX-DNB,A320,Airbus A320-232,GR,2015-11-01,AEE
SX-DNC,A320,Airbus A320-232,GR,2016-01-01,AEE
SX-DND,A320,Airbus A320-232,GR,2016-02-01,AEE
SX-DNE,A320,Airbus A320-232,GR,2016-03-01,AEE
SX-DNF,A321,Airbus A321-231,GR,2005-09-01,AEE
SX-DNG,A321,Airbus A321-231,GR,2005-11-01,AEE
SX-DNH,A321,Airbus A321-231,GR,2008-05-01,AEE
SX-DVG,A320,Airbus A320-232,GR,2007-01-01,AEE
SX-DVH,A320,Airbus A320-232,GR,2007-02-01,AEE
SX-DVI,A320,Airbus A320-232,GR,2007-02-01,AEE
SX-DVJ,A320,Airbus A320-232,GR,2007-12-01,AEE
SX-DVK,A320,Airbus A320-232,GR,2008-01-01,AEE
SX-DVL,A320,Airbus A320-232,GR,2008-02-01,AEE
SX-DVM,A320,Airbus A320-232,GR,2008-02-01,AEE
SX-DVN,A320,Airbus A320-232,GR,2008-04-01,AEE
SX-DVO,A321,Airbus A321-231,GR,2008-04-01,
SX-DVP,A321,Airbus A321-231,GR,2008-05-01,
SX-DVQ,A320,Airbus A320-232,GR,2008-06-01,AEE
SX-DVR,A320,Airbus A320-232,GR,2008-11-01,AEE
SX-DVS,A320,Airbus A320-232,GR,2008-11-01,AEE
SX-DVT,A320,Airbus A320-232,GR,2008-12-01,AEE
SX-DVV,A320,Airbus A320-232,GR,2009-01-01,AEE
SX-DVW,A320,Airbus A320-232,GR,2009-01-01,AEE
SX-DVX,A320,Airbus A320-232,GR,2009-03-01,AEE
SX-DVY,A320,Airbus A320-232,GR,2009-03-01,AEE
SX-DVZ,A321,Airbus A321-231,GR,2009-02-01,AEE
SX-EIT,AT45,ATR 42-500,GR,1996-12-01,SEH
SX-FIV,AT75,ATR 72-500,GR,1999-05-01,SEH
SX-GRI,AT45,ATR 42-500,GR,1997-04-01,
SX-LWA,B733,Boeing 737-330,GR,1991-06-01,LWI
SX-LWC,B737,Boeing 737-7K2,GR,2003-05-01,LWI
SX-NAB,A21N,Airbus A321-271NX,GR,2020-11-01,AEE
SX-NAC,A21N,Airbus A321-271NX,GR,2020-11-01,AEE
SX-NAF,A21N,Airbus A321-271NX,GR,2022-05-01,AEE
SX-NAH,A21N,Airbus A321-271NX,GR,2022-05-01,AEE
SX-NAJ,A21N,Airbus A321-271NX,GR,2022-07-01,AEE
SX-NAK,A21N,Airbus A321-271NX,GR,2022-08-01,AEE
SX-NAL,A21N,Airbus A321-271NX,GR,2022-09-01,AEE
SX-NEA,A20N,Airbus A320-271N,GR,2020-01-01,AEE
SX-NEB,A20N,Airbus A320-271N,GR,2020-01-01,AEE
SX-NEC,A20N,Airbus A320-271N,GR,2020-02-01,AEE
SX-NED,A20N,Airbus A320-271N,GR,2020-03-01,AEE
SX-NEE,A20N,Airbus A320-271N,GR,2022-06-01,AEE
SX-NEF,A20N,Airbus A320-271N,GR,2022-11-01,AEE
SX-NEO,A20N,Airbus A320-271N,GR,2019-12-01,AEE
SX-OAX,AT46,ATR 42-600,GR,2014-11-01,OAL
SX-OAY,AT46,ATR 42-600,GR,2013-02-01,OAL
SX-OAZ,AT46,ATR 42-600,GR,2013-04-01,OAL
SX-OBA,DH8D,De Havilland Canada Dash 8-400,GR,2009-05-01,
SX-OBB,DH8D,De Havilland Canada Dash 8-400,GR,2009-05-01,
SX-OBC,DH8D,De Havilland Canada Dash 8-400,GR,2009-07-01,
SX-OBG,DH8D,De Havilland Canada Dash 8-400,GR,2010-01-01,
SX-OBH,DH8D,De Havilland Canada Dash 8-400,GR,2010-01-01,
SX-OBI,AT76,ATR 72-600,GR,2015-11-01,OAL
SX-OBJ,AT76,ATR 72-600,GR,2016-04-01,OAL
SX-OBK,AT76,ATR 72-600,GR,2012-06-01,OAL
SX-OBL,AT76,ATR 72-600,GR,2012-06-01,OAL
SX-OBM,AT76,ATR 72-600,GR,2012-11-01,OAL
SX-OBN,AT76,ATR 72-600,GR,2013-02-01,OAL
SX-OBO,AT76,ATR 72-600,GR,2012-10-01,OAL
SX-OBP,AT76,ATR 72-600,GR,2012-06-01,OAL
SX-OBQ,AT76,ATR 72-600,GR,2012-03-01,OAL
SX-ONE,AT75,ATR 72-500,GR,1998-06-01,
SX-SEV,AT75,ATR 72-500,GR,2006-03-01,SEH
SX-SIX,AT45,ATR 42-500,GR,1997-03-01,SEH
SX-TEC,A20N,Airbus A320-251N,GR,2020-11-01,SEH
SX-TEN,AT45,ATR 42-500,GR,1997-02-01,SEH
SX-THR,AT75,ATR 72-500,GR,1998-10-01,SEH
SX-TWO,AT45,ATR 42-500,GR,1996-10-01,SEH
SX-VSL,A320,Airbus A320-214,GR,2011-03-01,SEH
SX-VVO,GLF5,Gulfstream G550,GR,2011-05-01,AEE
T7-169SE,EC30,Airbus Helicopters H130,SM,2018-01-01,
T7-BLN,GLF4,Gulfstream G450,SM,2009-01-01,
T7-FEE,GLF4,Gulfstream G450,SM,2012-01-01,
T7-LASM,GLEX,Bombardier Global Express,SM,2001-01-01,
T7-ME1,A21N,Airbus A321-271NX,SM,2020-06-01,MEA
T7-ME2,A21N,Airbus A321-271NX,SM,2020-07-01,MEA
T7-ME3,A21N,Airbus A321-271NX,SM,2020-09-01,MEA
T7-ME4,A21N,Airbus A321-271NX,SM,2020-11-01,MEA
T7-ME5,A21N,Airbus A321-271NX,SM,2020-12-01,MEA
T7-ME6,A21N,Airbus A321-271NX,SM,2020-12-01,MEA
T7-ME7,A21N,Airbus A321-271NX,SM,2020-11-01,MEA
T7-ME8,A21N,Airbus A321-271NX,SM,2021-03-01,MEA
T7-ME9,A21N,Airbus A321-271NX,SM,2021-05-01,MEA
T7-MPI,E35L,Embraer Legacy 600,SM,2007-01-01,
T7-MRD,A320,Airbus A320-214,SM,2013-09-01,MEA
T7-MRE,A320,Airbus A320-232,SM,2016-01-01,MEA
T7-MRF,A320,Airbus A320-232,SM,2016-02-01,MEA
T7-ULS,A333,Airbus A330-343,SM,2000-06-01,SMF
T7ALEX,GL5T,Bombardier Global 5000,SM,2004-01-01,
TC-ACF,B744,Boeing 747-481(BDSF),TR,1993-05-01,RUN
TC-ACG,B744,Boeing 747-481(BDSF),TR,1992-07-01,RUN
TC-ACM,B744,Boeing 747-428F(ER),TR,2002-11-01,RUN
TC-ACR,B744,Boeing 747-428F(ER),TR,2002-09-01,RUN
TC-ADP,B738,Boeing 737-82R,TR,2011-01-01,
TC-AIS,B738,Boeing 737-82R,TR,2011-11-01,PGT
TC-AJJ,DV20,Diamond DA20-C1 Eclipse,,2015-01-01,
TC-ANP,B738,Boeing 737-82R,TR,2011-04-01,
TC-AVP,B738,Boeing 737-82R,TR,2011-12-01,
TC-AZP,B738,Boeing 737-82R,TR,2012-01-01,PGT
TC-CCJ,B738,Boeing 737-82R,TR,2008-01-01,
TC-COE,B738,Boeing 737-86J,TR,2011-06-01,CAI
TC-COH,B738,Boeing 737-8EH,TR,2012-07-01,CAI
TC-CON,B738,Boeing 737-81D,TR,2011-02-01,CAI
TC-COR,B738,Boeing 737-8SH,TR,2017-04-01,CAI
TC-CPA,B738,Boeing 737-82R,TR,2012-01-01,
TC-CPB,B738,Boeing 737-82R,TR,2012-02-01,
TC-CPC,B738,Boeing 737-82R,TR,2012-03-01,PGT
TC-CPD,B738,Boeing 737-82R,TR,2012-04-01,PGT
TC-CPE,B738,Boeing 737-82R,TR,2012-04-01,PGT
TC-CPK,B738,Boeing 737-82R,TR,2013-12-01,PGT
TC-CPL,B738,Boeing 737-82R,TR,2014-02-01,PGT
TC-CPN,B738,Boeing 737-82R,TR,2015-02-01,PGT
TC-CPV,B738,Boeing 737-86J,TR,2011-07-01,
TC-CPY,B738,Boeing 737-8H6,TR,2015-10-01,PGT
TC-CPZ,B738,Boeing 737-8H6,TR,2015-12-01,PGT
TC-CRA,B738,Boeing 737-8H6,TR,2016-01-01,PGT
TC-CRB,B738,Boeing 737-8AL,TR,2016-01-01,PGT
TC-CRE,B738,Boeing 737-82R,TR,2018-07-01,PGT
TC-CRF,B738,Boeing 737-82R,TR,2018-07-01,PGT
TC-CRG,B738,Boeing 737-82R,TR,2018-07-01,PGT
TC-DCA,A320,Airbus A320-214,TR,2013-11-01,
TC-DCB,A320,Airbus A320-214,TR,2013-11-01,PGT
TC-DCC,A320,Airbus A320-214,TR,2014-01-01,
TC-DCD,A320,Airbus A320-214,TR,2014-02-01,
TC-DCE,A320,Airbus A320-214,TR,2015-02-01,PGT
TC-DCG,A320,Airbus A320-216,TR,2015-04-01,PGT
TC-DCH,A320,Airbus A320-216,TR,2015-05-01,PGT
TC-DCI,A320,Airbus A320-216,TR,2015-06-01,PGT
TC-DCJ,A320,Airbus A320-214,TR,2010-01-01,
TC-DCL,A320,Airbus A320-214,TR,2016-05-01,PGT
TC-DCM,A320,Airbus A320-214,TR,2016-06-01,PGT
TC-FBO,A320,Airbus A320-214,TR,2012-03-01,FHY
TC-FBR,A320,Airbus A320-232,TR,2005-08-01,FHY
TC-FBV,A320,Airbus A320-214,TR,2011-03-01,FHY
TC-FHC,A320,Airbus A320-214,TR,2009-03-01,FHY
TC-FHG,A320,Airbus A320-232,TR,2006-10-01,FHY
TC-FHI,A320,Airbus A320-214,TR,2009-07-01,
TC-FHK,A320,Airbus A320-214,TR,2009-10-01,FHY
TC-FHM,A320,Airbus A320-232,TR,2006-12-01,FHY
TC-FHN,A320,Airbus A320-214,TR,2013-06-01,FHY
TC-FHP,A320,Airbus A320-214,TR,2013-12-01,FHY
TC-FHY,A320,Airbus A320-214,TR,2009-04-01,
TC-HGF,EC35,Airbus Helicopters H135,TR,,
TC-IZI,B738,Boeing 737-8GJ,TR,2007-07-01,PGT
TC-JCI,A332,Airbus A330-243F,TR,2013-08-01,THY
TC-JDO,A332,Airbus A330-243F,TR,2009-11-01,THY
